Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode,PackageCount,DependencyCount,QuickScanDuration,FullScanDuration,TotalCPUCores,TotalMemory
python,https://github.com/iwizard7/webhook_listener,4a55e0b3dfba2f6a00d0f607897dc53ad34378aa,pip,pass,623,162042,1,7,18,111,8,31
python,https://github.com/lontonggg/shopping-list,e9fb6ff14cd04117fa4023e002f8229970a892f7,pip,pass,641,162398,1,17,25,126,8,31
python,https://github.com/zhavlon-khamidov/healet,b226163c9f926f4be4fa8b660322e24b9af77379,pip,pass,633,162138,1,4,25,122,8,31
python,https://github.com/Saras355/shopping_list,44c4d2a69f4011096cbc08ffa21b42e473b80957,pip,pass,641,162411,1,17,26,126,8,31
python,https://github.com/minitorch/minitorch-module-4-LvjianLu,70c7cff0cac68fa616d213bfa7154c790d809d4e,pip,pass,665,166631,1,30,31,148,8,31
python,https://github.com/DamsSifma/animalerie-pokemon,3e5f341225987074dfb4dd94211c8d8df96502e6,pip,pass,636,162277,1,4,28,125,8,31
python,https://github.com/raissaputi/shopping-list,e0bc34d0f77a6e3e7a2b441a58541f15057014a0,pip,pass,641,162401,1,17,26,125,8,31
python,https://github.com/doctormin/satellite-track,219b1b2f03c81b1c44b2a0fc906b07a658fed868,pip,pass,623,162074,1,14,30,122,8,31
python,https://github.com/aau-claaudia/whisper-trans,4d02d3f099f55882656e60f46a93ed9f4b9d83f5,pip,pass,632,162536,1,36,71,339,8,31
python,https://github.com/gabriellongou/streamlit-dbt-writeback,c4db653e3823c5cde7371bf3763588cf6a74bf47,pip,pass,624,162145,1,103,91,403,8,31
python,https://github.com/ivo-blohm/SharkyApp,3979b018901788effabdbc2ba2bf148a8dde6579,pip,pass,623,162095,1,20,38,199,8,31
python,https://github.com/ssanchezromer/supers,d66030efa8d9a7f853174cbeb77091d39f712034,pip,pass,631,162947,1,48,25,128,8,31
python,https://github.com/multitel-ai/nsw-da-object-detection,2aa3826086ed588df6d4849653d98f140493a123,pip,pass,764,179444,2,235,211,867,8,31
python,https://github.com/k-iseri/openai_sample,40c8e0289f6dc02ed0e797f096dc348a9fc20a01,pip,pass,625,162165,1,20,24,118,8,31
python,https://github.com/Futura-Py/weather,f63dd8663812a464de35eb58dd23f15dfb1d3263,pip,pass,626,162504,1,22,22,117,8,31
python,https://github.com/15554041980/chatgpt3.5,575fda038a99d7611484b0bcf74ee7d0770a4883,pip,pass,736,173015,1,35,22,128,8,31
python,https://github.com/Soura10/langchain_search_engg,23bd82f7d56b33f29c5431c79feab17ca44137f0,pip,pass,625,162081,1,70,44,229,8,31
python,https://github.com/amanbarar/bpf-internship-assignment,24f31cf4f2ee6241a807ac950fb861a774217a28,pip,pass,627,162124,1,5,26,123,8,31
python,https://github.com/kaiicheng/MiniTorch,5ae6aed52500d78cee37aa40f0b9a9ea23483071,pip,pass,692,169970,1,30,31,146,8,31
python,https://github.com/kidata-summer-2023/rush-hour,e5602c4fd91bae7570c52e94b2efbc731cc09575,pip,pass,626,162353,1,24,26,133,8,31
python,https://github.com/oscarwyyy/project-3,3d81b769ca7c6af75a1bb5865c02d7b735ffc852,pip,pass,623,162095,1,17,67,171,8,31
python,https://github.com/paritosh1505/DataScienceFrameWork,21d563ff5638fd2b1bfe4e76703c15289d0c178b,pip,pass,626,162076,1,25,82,207,8,31
python,https://github.com/Noah-kang/No_ahsack,51ab17cfdcec021815247be3bdeea232701dcc31,pip,pass,650,162736,1,5,26,125,8,31
python,https://github.com/Fwhirlwind/chatgpt-on-wechat,822c1fdeadff0fbeab4a0c142b988d65591eb857,pip,pass,736,173015,1,36,21,127,8,31
python,https://github.com/universuen/traffic_jam,9eac15d8b0ac58175b9257567e99f39e1823d35d,pip,pass,637,162759,1,12,23,129,8,31
python,https://github.com/alonso9904/cards-fast-api,b84a41f1c029a776db38ee08b781c24a018f72c6,pip,pass,623,162039,1,19,19,115,8,31
python,https://github.com/zachcass/FinalYearPro,a7d7b69d6c70f2a93d9cc9a3bf9f20651fb13191,pip,pass,623,162059,1,50,61,224,8,31
python,https://github.com/IAmJafeth/RoomEase,5894676d818f02941780adac22c5d39ee83eddd2,pip,pass,661,162787,1,21,29,134,8,31
python,https://github.com/DiegoLopez2549/Curso-FastAPI,abf8448b0a9c4465704a3a7d96a84c8803f25c13,pip,pass,623,162098,1,14,18,113,8,31
python,https://github.com/lekstillgot/stillgottitanic,974651e1b775d05b06f5cce2c1565322fab09dc5,pip,pass,623,162056,1,6,28,131,8,31
python,https://github.com/rungpunto/streamlitmlghb,8e10ec7953c7bf31bc438c136795471c200889e1,pip,pass,623,162054,1,6,27,131,8,31
python,https://github.com/yaronetokayer/dmprofiles,3f9f46b18fce0a075b85827d4f03e4c0ce168b34,pip,pass,631,162887,1,10,30,152,8,31
python,https://github.com/AsherEam/CatsVsDogs,249f9eede61603b6792326547ef62632ec512bf2,pip,pass,623,162054,1,103,98,174,8,31
python,https://github.com/KendallJohnson3092/snowflake_project,55aef9a9f7a3eb112cc598a294d209a141bb31bf,pip,pass,623,162072,1,19,21,116,8,31
python,https://github.com/hpcaitech/ColossalAI-Platform-CLI,e8caf50492a1ffc554e5c1ecdf48db004a80322b,pip,pass,659,163215,3,32,51,379,8,31
python,https://github.com/Egor4955/1.2-requests-templates,057beca86034fec5c890a67757b7ed839eaaed1d,pip,pass,640,162293,2,4,40,235,8,31
python,https://github.com/RohanGudla/Cinemoody-Scene-Sentiment-Analysis,665cfc83f5e2701e44c85d2c17c4231793a82d4e,pip,pass,629,162380,1,9,19,112,8,31
python,https://github.com/mkwkomorowski/blogging_for_humans3,8acd24b2de503b1cf555d712dedf56f1699943ba,pip,pass,633,162322,1,7,32,128,8,31
python,https://github.com/Vikkktorrria/text_sentiment_analysis,d07d8ce3efd83668df2e2e23842da577158cf37b,pip,pass,631,162370,1,7,19,110,8,31
python,https://github.com/zjubrandy/gpt,70c52ac01f008dfe92bcf2aceca32c156054ceb7,pip,pass,629,162248,2,169,35,185,8,31
python,https://github.com/zhangyufeng0123/crawler,83b39a6f590e4a9b2664da7c7de8c27b145aaf92,pip,pass,623,162066,1,27,18,108,8,31
python,https://github.com/knno/3lm,8e33017171795949bf27ce40e82f3227f87827b1,pip,pass,645,165810,1,25,23,129,8,31
