Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode
python,https://github.com/vanarothorn/KTS-Inventory-System,c601956830cc1df03a5dc608bcea143f1b582340,poetry,pass,46,12623
python,https://github.com/modymesourceze/checker,35000f2a9cd1bf0dd7cfdbb0e20f6a8d7bebecf6,poetry,pass,7,753
python,https://github.com/nielsvv08/brawlbox,bad1eae6bf0dc3827ecbe7c927f6c2f88d0da908,poetry,pass,43,2932
python,https://github.com/alliance-genome/agr_literature_service,e72b421475c107ee5bf96a6b1266878257ee71fe,poetry,pass,352,29136
python,https://github.com/Adultmazak/SDWB2,f04ca0188bb191a0bc4323b3a278fe5c1337c5b2,poetry,pass,16,1342
python,https://github.com/mistwire/100_days_of_code,0e3ac173b539095be817b4db5fe388a29ea22878,poetry,pass,250,6579
python,https://github.com/brettdickenson1/password-manager-python,12515396459c1808d337a73d16eed2f88d0e2b38,poetry,pass,1,55
python,https://github.com/dit7ya/starlist,3ebc1292cd004e5f17e4aeeaa91f6ce62e6e2c53,poetry,pass,1,32
python,https://github.com/antoniosfj/encantocommerce-backend,8c2d3c23b352b73fa57351fa18b55d3a7712389b,poetry,pass,17,731
python,https://github.com/zen-xu/vscode-server-bin,c6c8d780cd85fba571508a51a32eda28faaa9c6d,poetry,pass,2,95
python,https://github.com/skyg547/pythoncodingtest,8db573bd765df3c531777e468292168d469d7acb,poetry,pass,310,6527
python,https://github.com/rr-/dotfiles,2fea3c02b5910128b4332fb99068936116221b1c,poetry,pass,109,7659
python,https://github.com/denol46/Zagger,25d6ac1a56c2f8eb03ef5fafddebf4b4f9eb2e8b,poetry,pass,1,44
python,https://github.com/leandrodamiao/DesafiosCVPython,7e01115d5210aee90644ab376dd919ddff966c40,poetry,pass,761,291086
python,https://github.com/pnowak2/learnjs,14b3bd30d6e37be8a78936ada5bb39100d508151,poetry,pass,1533,496124
python,https://github.com/getmeaname/my-100-days-of-python,18541d790fe72ff1b148f31fa18d70593fb6cc6a,poetry,pass,540,120193
python,https://github.com/Princehacker525/Polling,9a0ece65199dd6c7b1ccb8358e15ae5b16e422cb,poetry,pass,673,317464
python,https://github.com/mattwilkinsonn/github-stats,768bd07dbb3a96648ce6748758a4b119d056be48,poetry,pass,2,407
python,https://github.com/ber2/meteobeguda-etl,90be54017f3c75802cb01636ab23ef8385eeea56,poetry,pass,9,488
python,https://github.com/TanmayAgarwal123/100-day-of-code,7655d3cb70bc52a15803b297be9f2d98f1c7cfee,poetry,pass,558,120246
python,https://github.com/HeyMahdy/ElectronicExpensiveMonitor,0f98996baa2de70474292caedcf15facc3969722,poetry,pass,46,12623
python,https://github.com/Valentin-Foucher/topic-lake-api,415139e5dafa93b5041410a3b2ebcc79de1a63ae,poetry,pass,78,1821
python,https://github.com/finnishguy1/2048DeepQ,e06651a3c743782ab95c61bf692d369ae5489502,poetry,pass,2,142
python,https://github.com/AlexanderUridin/python-project-50,5cab854d3bd04f0934876b8cc0b7070327aa75e3,poetry,pass,2,44
python,https://github.com/kijetasantakalu/WyeVisit,7389d8e37ad0905639a5e31a129f043b873993b7,poetry,pass,12,493
python,https://github.com/Faynot/cacto0o,2164b804bc966cc449d3e18b0d3c1bd5e9b01f77,poetry,pass,1,125
python,https://github.com/JonahKC/Barbara,c6f60c44f90785896385c0c722f11bf91d6acc49,poetry,pass,41,2178
python,https://github.com/Coding-Cuddles/tire-pressure-monitoring-python-kata,c59f09c4e217143566c3c7b9a90f913835682f2e,poetry,pass,4,33
python,https://github.com/leviwp48/template-saver,bded38b3a669b5c12543fa35f407e55015aba181,poetry,pass,6,190
python,https://github.com/MatheusFBBueno/inaturalist-bot,157404f65cdbc6688ff7a291a2b6a3b4c9cc7aa2,poetry,pass,4,83
python,https://github.com/wavy-cat/aiomcnet,dba9e4fca2c25a99c517728218a2c83c5496e90f,poetry,pass,4,93
python,https://github.com/chunkhang/dotfiles,37830f5e5981432f277d6d90a8703b6f55690209,poetry,pass,11,7808
python,https://github.com/ferren/douyinpy,44b7e9d26b8ac2ca8c029ce40f0c791bc1752b94,poetry,pass,3,54
python,https://github.com/SlindeJ/Programming-2-9,075198560c434544e75ee27d54bf8418b234d49b,poetry,pass,4695,134031
python,https://github.com/jla524/zoom-report,394eb9f8798c8ac291e04f9c90f84e53ecc9fd62,poetry,pass,22,702
python,https://github.com/cogdiver/portafolio,7a0e5ef90e553a698a73a95cd1be3a3256a59192,poetry,pass,18,1006
python,https://github.com/ekwize/FastAPI_demo,57a133c4052aee4f595b81d52d20b1657696f7f7,poetry,pass,37,877
python,https://github.com/Balramhalo/clone,3ec785b21675c7f62c980e483efbbb83583f711b,poetry,pass,2,583
python,https://github.com/MissouriMRR/SUAS-2023,68852270fb06bd3e787a305845a55871521dbe50,poetry,pass,71,3811
python,https://github.com/vis1089/django,b9409a37ada1dff29d009dc1ab37abd500d7dc48,poetry,pass,5,124
python,https://github.com/geoelements-dev/diffmpm_bridge,26fc0df4a14436a99d834ad498c07edc786490f6,poetry,pass,12,1698
python,https://github.com/crescentfull/selfStudy_code,c7f2bc965cd130ce21d84d2b129489ca79a7e52c,poetry,pass,378,6503
python,https://github.com/Bridgecard-Inc/bridgecard-core-sdk,512383d9fb116e437870c31f469880ad89d3400d,poetry,pass,44,2500
python,https://github.com/phantom-sea-limited/Bot,0c9c9588f0c243e185259c6d9bb379c95092546d,poetry,pass,68,6748
python,https://github.com/Louis-spindler/PocketOperator,d9910c757470735263c9c3bf5e106b64b86e9cb1,poetry,pass,2,291
python,https://github.com/Adarsh2425/python-project-scripts-,b725490d63a8dfdb69e45386c5d0fd525f867e6c,poetry,pass,29,1567
python,https://github.com/JeromSar/pit,a9cabe539a9b0b2d369e6049a9277503fa9d4c7c,poetry,pass,4,232
python,https://github.com/liniribeiro/li-aws-helper,bbb1cd739564bcc562c2b5d303cfacbea61a906a,poetry,pass,5,133
python,https://github.com/saintodes/python-project-83,4411affe1b06fedd6be5f7b993606c34557a8b66,poetry,pass,4,215
