Language,GitURL,GitRef,BuildTool,BuildStatus,ErrorMessage
java,https://github.com/henriquecesarjr/DSCommerce,495b34804d3290623e952d991c81fbb1721f8975,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/GiacomoBozzolino/best-of-the-year,a95e7d000c32f59a0b07e44fa66cb0dbe856a7d8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/hejin521/jmeterpresstesthejin,e068cc085b9797408e208f2884acab1b16d420e2,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/KaushalPranaw/github-actions-examples,506e3e13fe4b2524d078320b6a945bab764d5056,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/duong-s-97/sem4_repo,b069d9f1bcb41cb23d527fc28217d5741566b298,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Cubites/waglewagle,cedb645395f28b9c178a166336057afe2604d781,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Lovexd16/The-Task-grupp-2,7c29849fc8aadf8d656c733c12277d254d5b9e7c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/opendaylight/yangtools,2e968f918f6604ca1f870a7c87f0542c739cec87,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/LenaPakulina/job4j_elementary,87c1c98aeb6b2332c00b4b18a45aaeca4484d436,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/targon97/SDA,6d679d47635c97a84361fc505002f9f5f01bc6c5,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/prabhu-sunderaraman/nov-dec-2023,64036bb9e2a85ac2d0e79eb2f74e8618958886a2,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DeadlineShooters/Java-Chat-System,2c70135bfcdc9992d75173e90f4f10223d7d856f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/avaje/avaje-jsonb,d8379ecb7c37ce6e3b296cc6297730077fe633cf,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/zigad/Charging-Stations-in-Slovenia,49c34dae91a9a858a68a4b78615f76b899c7a195,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/adityakavuluri/bbmsBackend,185ed1ae805e760d897c2250add0d14607d4dcd1,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/navikt/team-catalog,0817e89cabb306b95505f4fd3b623af563337247,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/eeguskiza/Proyecto_Salida,6c00dba4a93189cb15b12ef416b2a8c42c3f97d7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/adenafil/belajar-java-database,ddfe249a5cd6bd33d40d6cdb1f596b9ed2595075,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/rothsCode/liteHDFS,f504b7382a6f3a0ddffe9f3e967b68e5f8863f4e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Sabri2200/RMinder,328ee0d8b40214590cd0ce85a6170a65495a409e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/asimdhakal/Todo_application,6935d49cc87bc7700f806b74ab96215ee052292d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aika-algorithm/aika,d1168486366149b516bdb60a205687b13d736508,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Charlemagne5t/OnlineStockSpan,022672afa01e7eda0e71b582f3742ede0f606f64,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/objectionary/eo,eae445f9781e9d727683df501c3f966dc079abcc,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/NguyenHoangSang236/FoolishStoreProject,f593fda43cedb9ee74113dede8a596285e8f3a9f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/spring-projects/spring-data-commons,295d14e34d7184b2545d9b7b32398eb976d89c8c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/chebyshevvv/recipe,4b7a8945955f8590d932fbad0c999f81b8b9c1b9,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/dreirosa/cc104-new-,de8b4d4dab83b54281ea3274cdd0f49ea220c8a0,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/gabrisattila/Chess,effd9aaa61b446450bff1ba21e9c59bec5b0aa1b,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/eclipse-sirius/sirius-web,f6f35051110eba1508bf2d79b96d5464c4f91cee,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Sergioig37/Workspace-Spring,3d810a5ba00f9be188f9dd11f6c2d8cdaa6b7316,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/PiyushKoley/rkt-project,5fe7efcce2c319d4bea057432d0a611a11fdb3ea,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/BagasDwikiPurnomo/FlightTicketing,3d83fe896bd039532af696398c7c28b67b1699ef,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/LebedevAlexander1989/chitalkin,641356b0a61c15a1c972057c8c4ba98f38bf8c6f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/12eu8oed/OneDaySpringMVC,d5be8cd89533bb2788001aa1e16480d316fce592,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/2ndromaroman/gitsimpleproject,ea74c20a851b9dbc498cec04d6c6f194e431288d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Adact-NGN/priskalkulator-service,9df73d9d82325c042f9fc5d52254edf5a4646ec3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/hanhan2001/ServerBuild,2193e238d90ea1e23b83dd5136a27506609354b6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/olixva/Persistencia,efecacc4ab4593dc42672a24034eded3f9076a8c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/javascriptrocker2104/online_courses,8920b082e6a78da65f959dc05df7163e84cf6d05,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/MichaelLeo-code/PetMixer,5ea232d980c86d28f50a302f2a40c9615b62a039,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/GiuseppePastena23/UNISA,e75da0cdbaab5f968bf8c9b7983b666da1cfd14d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/wangshu-g/ws-base,784ae29c31a9b65e3af7fdbf1372f85de01788e1,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/lumiotile/VintedProject,0acf62287333a11fc2dc26eabe9b160d42d6059a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/wangshu-g/ws-spring-boot-starter,6061143c3fba4a9435bdcdd05bc2525592bc0c0e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aspectran/demo-app,cfaf11048907441fe67f9998a712aecef3b3ff1e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aspectran/log-relay,66171c5385eb89d45bf893bba9ed5134c980242f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aspectran/aspectow-jetty,301e6c4e7b1040ff48fed922631b33bade9c4ed3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aspectran/gs-quick-start,96ccf20004b5c2d47404927aec9d06f5859288bb,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/manoj2000-crypto/HibernateExamples,b626a42985c30136c1a5d470a1ffa2f3eea3bda6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/kondetiparabrahmam/counterapp,1e8c991d0cf5b73b10a7a580f20a08dad061c1fd,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Aerozb/learn-project,c403bf61982ade65e9f7bd733c5d84bab5de7f9a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Simpler1504/HW2_DEV_CLEANCODE,3da2cba8899a64b0a915b662e265e1bc3b6f5713,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/JoseDPalacio/delPalacioJose_pruebatec2,55200bbe023b9b2ae2bbbdab1c7150243986db41,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/elodiedaumal/spring-app,e8e6b38ff0dfa7782570fae95d8b548a6bbfc35f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ApplicationPublic-GHAS/Kamlesh_Java_Code,604a2810982f34e63bba459b54fb2192ec8f908d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/exoplatform/multifactor-authentication,42c2e67d74dcf23eaab107c9adb6b6e8f3291668,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/cemetiere/MusicBand,18d20a67e20a87d0f1753f4d317e2bc0590ff642,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Mahikiran-Boga/JFSDTalentForgeProject,40150d291ba98a5d31e9790fc21a54a89d3ae016,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/TobMit/PDS-2023,c198d724fa4fcc16906fbd38eebd4cfb6b6be27e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DawidPerkowskiGit/employee-and-work-order-management-1699260234,16e7bcbb6d41f0e43c22711bce001a6f48638fe7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Xuan-Yiming/SGAGLP,b8de23e04c23c59051a421fc31305943cd1f6d24,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/vince-kr/swdev-ca2-library,279de3d66b2580d0d4a763ea051d85f4781769ba,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/14masti/NewVersion,3c461879fc96122476d4772dc6d7e23164510023,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Ryusei1712/Lab9,2d429273d1ca5b0e6294c5f0a930e5231f650550,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jmbritland/bmi-tracker,a932b18e7589ec322cc213af1035519e7ba768d8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/kamikADzzzeeeee/CursProjectThree,784fcd8d7568dc00fadb82a7f81565e7033f8638,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/alibinejazz/DriverBackend,2a9adef1c9ac82d019a17f000329c70cbec4ac14,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/thomasbroussard/2023f-ais,0ba26fa93791f7667c9a7adabb0d5c5e89615aa7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/balkrai/Lab_Isi_II,95d50aedf7f77b418f00bf6c69c229ba40b1b536,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/JakubDrzala/desktopowe_JD,25229bbf563ee531a80a648de10b3bc2aed6aa89,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/MarkelJM/JavaSpring,f207e12b6dc757d0b4efc1128f68b4bb8d9896a7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/li-ang-666/WhenIWasAProgrammer,4aee5b9bc98591ce89dc2c9d869d706709e1379f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Halleey/api,c86422a733517f970e5549114ba32338f4ca210f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/StefanoGrassoSG/best-of-the-year,ebdaab1b0af807b9f33a9fe26924a4a2f8ea9cd7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/xuejingpan/xjp-cloud,82d2039a59768db8eb39ec7ff170d13011d8e3f5,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/hiconic-os/com.braintribe.gm,ca71dc18f5039a288ff89fd26c89daca0123b0e4,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/seo003/nextoon,c69d691bbe15f5ca5362f6bcda1cf0278afe0371,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/MohammedEyadAlqwasmi/spring-app,dd0edb36215dfc0eabe54b6712f6d1e6f75a0c6e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/NVNamCoder8523/BTLwebdocsach,a6bf65fc15429e58d1aec1bed822ec9466eec20f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/gimdaeyeon/Spring_study,0e18978b21912ec596ac7c5eb95bac565e1f8ab6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/EWLameijer/bite4,6404b056aa96f24926126bcde2d62013c7563b04,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ruslankhamzin/windows-linux-spring-boot-starter,ca5715eb22d437d9613c331fbfbfb7ca04f91862,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/AlexEmets/CasualTravel,38d8fd70c1940b7364a8db6f970bd49a15f42d4f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/popayyy/terminalDAO,3e444fb37bd84a963918cec08dd7868e8f492066,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/LCJNikita/high-performance-systems-1,2e519dfbc83b1c5036203596616045e026413380,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/zhW-acn/RainbowzhFreeForum,1be4aa07a00c480b9883be45c69feddde6986149,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/openl-tablets/openl-tablets,9ec5df52e7b38897596106df48c6fffbb89b9350,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Elokuva-Projekti-2023/BackEndFilmProject,a311d7799d55469a6dd7ac38702edf62e503a2cc,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/WebDevJasonCameron/TheWizardsBag,d578771951adb952ffcf4f61f883ee4d111ece61,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/alkrivosheev/job4j_design,15d2f2131293209553c0c08fee4a0cc2cb72d6e8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/exoplatform/mail-integration,680aca99a781aaf29113521f0cf209a048466e33,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/YoungLi186/youngapi-backend,1b237df26b805de7a3c5fff3b04398cdb6d49811,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/PaperCardDev/little-skin-login-bukkit,f4a9d70bf15bab9aac88acf11684e1a5fdfc7279,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/soumendra12/TaskManagement,5bd9486d05f0b80319642e3dd7644485b1821bd8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Tanmay-Vaidya/BootCoding-Java,fff846d8a3e0cd6c1ab4c1399cfb44b7900d8823,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/traiS2/t-cook-be,a5346281f6c0e89191bb31069104b1702dbce20b,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/eclipse/xtext,497aa5757a742b925f737feeeaf9d8b3d10466bd,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/AbdellahFarid/spring-boot-microservices,da519e319ce8103503df31f13bbf827f8ee9d2c2,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/xiaobai427/guigu-oa-parent,c12256898d943d479d67ff374890e1bea7417805,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/StudyingAutomation/Sample,0ac62d899b1b972cc22f133c43d346acd0538178,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/mrharshdalal/quizApp-Backend-Spring,c85eb2d390fae7094375509f397741cd5e4283e9,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aakashjain1007/RestAssured-Framework,88faef5caa770199f26efd6f31692b97af3342b7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/nandakumar-kaliappan/yarnshop,83a53ab1fd8e274f760d56bdc3a17cc12121128d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/geethadanda/MavenDemo29thNov,8340bbf6dce6c416a01fe10672b07bc2ab1a88b7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/onap/policy-pap,d2f73c772bc6da457bbee2f5ee127d78e2f9f1f4,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/alesbe/spring-boot-CRUD,f99c5819fab763e77d2b9af99cac8a2912c2ae05,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/LundOgBendsen/LB2096-JPA,47ab40de1173db7e0f05e7e30b9a9974f6e6493e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/msirothia/cap_repo,781671848d38edb2549c44c959cb8cd443c9dfc8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/zengyjyj/ConduitDeProjet_ZYJ_ZY,bfdcd2a99b69a24a32ed741f8cdd04aca3ede496,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/cabinetoffice/gap-find-admin-backend,5246e21a0a9a1b5d69056085b0e84a321603aa57,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/naveendevarala98/SpringBoot,55421c5b2827ad31f49582e194b6e0d66e7f01b7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/JFBatista023/MedVoll-API,84e36688e2c19d55327f96484c994226ef92bd25,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Barabah26/HouseProvisionHackathon,1443096f20e78a0aa8e5f830fc59eefee6a3660a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jefferson1995/formacao_decoder,e6bc5cf554ad35497f90b157b4c2c4c2495b5328,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Imwy345/PP_3.1.3_Boot_Security,c9fd41e6f291606f6bd155e98cd2717f03c2f29a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Abhishek4066/resume-builder,f21d839cc705777289fae2e4970e78ea9b168ed6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DiegoGrattelli/security,8c457594f2ad06585d56fca845dcd1349493dfcb,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/lilyeap/CS-342-Project-3-Client,4834aa828a6430be5736d6a946839fff5e3c22a0,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/gutigutioop/board,0553c06fc6d2190b3d2447487e37d16eee4a9ac3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jcaritam/gym-basic-system-desk,a393e175918a94da25cdd72f121492ebc7a3af83,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ByteLegendQuest/java-fix-add,73d6491deb3445e43176f6b8aa2f625596f0b03f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ShyGabriel/ProyectoTallerProgramacion,4c8d5ec7464cb3ef1b32174e3d8cd8cef358f001,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/sunilkumar36/java-jenkins,26b898d5de27404eb787ed422c251af38669bfdf,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/nitish906/BPK-Technologies,3027bae80b01b96c2f15231c9ef90a140e90eca2,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DemonHunterZero/IntegradorJavaAP,e0017f6ec5c688ca20ad22440bb0b26710a874b9,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/davi-tr/LoginComSpring,1cdbf1cf821c2493bc082c796feff0d4f49c2750,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DiegoGuido/viajabara,988b4f90195a1859e610259aabae15c78e916ae7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/JosafatJimenezB/Escihu-virtual-API,f732e8d17bb2cbfa64991c71b14fbb0c0c65c508,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/inugamiio/inugami,5a4490d3d658dc93aff7efacb1fa8ee9b07caa84,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/umatt1/minesweeperBack,8a18e8f979367923b9edc7e495434927fc4b42f4,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/GuillermoMero/POO5_1P_BASTIDAS_MERO_VINUEZA,539e3f3e0cfc4f451378c67a3e846a798f062e38,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/andrew-33/ticket-finder,0529e98d7325d828c8799e1b03be3c7498350766,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/SangWon7242/community_exam__2023,c5b85f2bd28d922c42f77fec8c37a03bc377678a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/cjhanc15/InternationalCandyEmporium,d4d14dece446b32a8d42bf1ade289e55743ee8cb,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/juan-duarte-a/restful-api-demo,38efa08da2f9c08d5417522403d368bc369bec31,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/BilalHamza7/employee,094078ce8d7fc4267fcc72961567fd70e57cbf72,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Mon-Rai/setlimit,6e2faa362ae6d1ae52a2bb08b9f7ccf0c093cb54,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Razib-R75/Mobile-app-authentication,ca4b65bc8ccd73749da7266fb2103b9cfd0a4b5c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/K-S-M9666/Springboot-blog,e689515c6cbac7c02190c6d879db4da8747e387b,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/benecia2/Springboot-JPA-Blog,1c1b5651f94aad958a0534b7eca55ae9a50a0811,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/theEmperorofDaiViet/car-rental,c98e0c3e69ff78a8c9a29c2e56514a51e60b7f96,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Navneet1402/javaproject,b366f64405dd25ed09294033a9fbf353bdb3f968,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/SAST-UP-DEV/SAST-Test-Repo-874ea65c-6ab8-4ebe-9c59-533fe1d0c7a6,bb5389bf881c71f8fd0935a003644591778d5d35,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/moejora/NewRepo,b5efdac2748ac08bfa2df177751fb72ee0becc93,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/vandanghuy9/Dafo-backend,4456c2d8fb622161fa8755e55e02a46a58f774a3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/muhamrif/Sudoku-Java,ae323820fb6dd27a9dd6fac94c4df0fd0a531f39,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/erandiranthilake/event-marketplace,bacff34d408bffde26bf1438c3a45c9fc71bdf3c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Grwyz/Spring-MVC-Data-JPA-File-Upload,ebc262322995a2fd2cea9f405b3d1c7b173491ee,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Ayesha4576/BugTrackingSystem,e39a03d0bdbdb8612760e274eff2441c9c5570bb,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jzc77/Kafka-Tutorial-SpringBoot-Microservices,11a58520acd15eff787269cbd1b4be3d3f181c2d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/supriya-s562040/DogManagementSystem,1506ed7ed12c69ec337d106ed22ea128fe1bf073,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Valkryst/V2DAudio,d9572d957726915c7eab0d3d448deefdffb790ad,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/AndrePxd/discordatddselenium,ec336efbb770bf5f14aeb7bc276d524351f0dad5,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Ewng0624/ewng_init_project,a7e19e92820b7cbf3a0250b0b4686a401f226294,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/wuhobin/happy-chat,df210f713e06fd1d6ca44d22c022768c2e23d3bf,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/erdioran/erdioran_case,bcb7687d1c07dd18c9d8595622ac45dbe80e9371,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jonnathan9s/Compresor-Imagenes,0fd095eb25a10f6c1173910a3953a1dc531a6fc7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/felipewp100/trabalho-poo,988f6f3b1454733b3a4c6fa8806d6bee1975cc3b,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/allamAraujo2023/arquitetura-java,3d1e9da2f852f439d3444844701f7a7641fa55e4,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/AskAshutosh/Game-of-Cricket,1238223a3838707fd9a87161fdf0cd418a94f8bd,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/D01Sorrow/Market,71661d400de11cc6ea8935bd0a8d34557e1d0d7f,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/vinibartoli/cursoFaculdade-api,a0a870d10ed32aa415fb74d27076c0229245fd9e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/gii-is-DP1/new-corp-order-l2-1,399252576555216a01b89d11feb33feecc925b8e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Marc-Anthony17/my_loadshedding_app,6983b80375db50935fdbd15ea0a4525f66f6fb8e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/quarkiverse/quarkus-jberet,b4a7e7a72020613ac9b33fab0bcf99e6ab268a1d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Shahtaa/hbc-java23S,b1e2f73a2270ac8fbe9cf9aac3f042acc248a3f8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/MatthewBrazill/vulcan-testing-app,86b21fe9788337634c784638d14bd68f10727735,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/2324-3bhitm-itp/test-driven-development-assignment-dmahringer,ffaca62b4dde839deae0e2e41a3ddd8d0b5a74e3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/RuneLauridsen/SEP3,38bb17ee3dfc24d83528895fe38477b07b978522,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Brigitte9219/Timco_ConexionJDBC,a67cf05dd77a75e7c7f5f5f4355e4160048957c7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
